before_avg,after_avg,percent_lift,peak_lift,slope_change,mention_id,brand_id,brand_name,song_id,artist_name,title,release_date
31.005964615941267,30.045509229530467,-3.09764717297658,-0.734180450512234,-0.03724054444610379,1046,3,,214754,,,2013-01-01
36.79250395317013,35.02429020396924,-4.80590761477783,-0.2798187122900515,-0.5013178811679831,1047,7,,214754,,,2013-01-01
0.0,0.0,0.0,0.0,0.0,1169,57,,346383,,,2008-01-01
80.65589772642747,75.38365059661923,-6.536716196037553,-1.8817136914455403,-1.3273301138884712,1440,58,,522218,,,2014-01-01
31.665870432118624,28.80803867458403,-9.024958791423753,-0.6419462767321136,-0.5624242736230625,1476,3,,556692,,,2014-01-01
31.665870432118624,28.80803867458403,-9.024958791423753,-0.6419462767321136,-0.5624242736230625,1477,3,,556692,,,2014-01-01
31.665870432118624,28.80803867458403,-9.024958791423753,-0.6419462767321136,-0.5624242736230625,1523,3,,602817,,,2014-01-01
31.665870432118624,28.80803867458403,-9.024958791423753,-0.6419462767321136,-0.5624242736230625,1577,3,,690716,,,2014-01-01
33.87584678131977,33.08018119059757,-2.3487695992811886,0.8598956323201108,-0.6581788549890424,1668,3,,863834,,,2011-01-01
30.569589107277213,30.30644444042223,-0.8608053772752002,0.02591024939423292,-0.3059888359110282,1682,3,,1201237,,,2009-01-01
49.50758657561146,49.71134569694548,0.4115715093861533,1.221773985029948,-0.6318711871838805,1689,2,,1296037,,,2010-01-01
31.005964615941267,30.045509229530467,-3.09764717297658,-0.734180450512234,-0.03724054444610379,1722,3,,1809801,,,2013-01-01
40.2657641920053,40.87750942645071,1.5192689042560785,1.130480216082539,-0.38424986041606557,1756,7,,1903464,,,2015-01-01
10.014976072872546,10.015800649586446,0.008233436683395063,0.08485810458411969,-0.08226345781668039,1757,48,,1903464,,,2015-01-01
38.1873388315047,38.89315048903824,1.8482871001546843,1.9003588468795627,-0.7035137652215556,1953,26,,2371928,,,2015-01-01
34.99856529577964,35.92569259219684,2.6490437209507722,0.8282847884715636,0.07065020871493691,1954,59,,2371928,,,2015-01-01
44.81341975207875,44.07841588117193,-1.6401423389615946,0.809223165094302,-0.47134421054032694,2186,24,,2478216,,,2015-01-01
34.99856529577964,35.92569259219684,2.6490437209507722,0.8282847884715636,0.07065020871493691,2187,59,,2478216,,,2015-01-01
27.27143340561195,25.198902384471452,-7.599640951172058,-1.1125455584244648,-0.14747199968700922,2460,3,,2977693,,,2007-01-01
27.27143340561195,25.198902384471452,-7.599640951172058,-1.1125455584244648,-0.14747199968700922,2461,3,,2977693,,,2007-01-01
27.27143340561195,25.198902384471452,-7.599640951172058,-1.1125455584244648,-0.14747199968700922,2462,3,,2977693,,,2007-01-01
24.74816559872,24.93605604255744,0.7592095789094159,0.41998089471999833,-0.48557422375336134,2474,3,,2990692,,,2005-01-01
24.74816559872,24.93605604255744,0.7592095789094159,0.41998089471999833,-0.48557422375336134,2475,3,,2990692,,,2005-01-01
39.653131769344,44.33025969061069,11.795103469644848,4.788232108544001,-1.051436851171567,2476,26,,2990692,,,2005-01-01
93.35411763571702,89.23914666297975,-4.40791587656634,-1.2199999952973002,-0.21446975172646449,2771,23,,3331792,,,2018-01-01
30.569589107277213,30.30644444042223,-0.8608053772752002,0.02591024939423292,-0.3059888359110282,2801,3,,3448919,,,2009-01-01
30.569589107277213,30.30644444042223,-0.8608053772752002,0.02591024939423292,-0.3059888359110282,2802,3,,3448919,,,2009-01-01
37.04471705653151,35.182267148627716,-5.027572231180377,-0.455254246834798,-0.5030106821542121,2804,3,,3448924,,,2010-01-01
35.53839774818709,36.47072129924079,2.6234259564361824,0.6388164046128963,-0.44180665668223845,2861,3,,3588529,,,2017-01-01
29.16808563199388,28.348087422691496,-2.8112856620759206,0.3620773496499403,-0.45333770932562223,2862,4,,3588529,,,2017-01-01
23.19129688062009,23.37477628621057,0.7911562968084485,0.4614485267670183,-0.3855012530514495,2863,5,,3588529,,,2017-01-01
67.03380946949423,65.74264908803461,-1.9261330836761403,-0.745725877595163,-0.014781409876783724,3041,21,,3875287,,,2018-01-01
27.27143340561195,25.198902384471452,-7.599640951172058,-1.1125455584244648,-0.14747199968700922,3130,3,,3928233,,,2007-01-01
17.4156006502621,16.984935773078274,-2.472868354113391,0.04718997428156868,-0.1687806739251324,3211,10,,4026820,,,2013-01-01
38.97863189595877,39.9506044173888,2.4936034799771125,-0.7587000037024225,0.6828101364037614,3422,21,,4360950,,,2006-01-01
37.642244136259336,36.98578910451293,-1.7439317096841913,0.6095321711720771,-0.46214772928196035,3623,11,,4918878,,,2017-01-01
41.630975766061454,42.19171234416717,1.3469215356450395,0.39424669832402515,-0.10992195528585656,3624,13,,4918878,,,2017-01-01
47.51456798423902,49.335785605924166,3.8329668118858344,0.8902033015345836,-0.17170847215973462,3625,24,,4918878,,,2017-01-01
27.104773791090736,26.142257175850588,-3.551096285190224,-0.3605159621595746,-0.21148794634359022,3693,3,,5101562,,,2008-01-01
27.104773791090736,26.142257175850588,-3.551096285190224,-0.3605159621595746,-0.21148794634359022,3694,3,,5101562,,,2008-01-01
27.104773791090736,26.142257175850588,-3.551096285190224,-0.3605159621595746,-0.21148794634359022,3695,3,,5101562,,,2008-01-01
36.62848414961209,36.969676531135526,0.9314946808076768,-0.5049013283303267,0.258299050560913,3696,21,,5101562,,,2008-01-01
36.62848414961209,36.969676531135526,0.9314946808076768,-0.5049013283303267,0.258299050560913,3697,21,,5101562,,,2008-01-01
54.367623038036584,47.390913231254586,-12.83247163807886,-3.176819308454192,-0.013740841676885163,3989,55,,5948858,,,2020-01-01
14.337275732864558,13.828298006283047,-3.5500309544811843,0.469448512769576,-0.45518021315934104,4053,20,,6108497,,,2020-01-01
44.13314036081424,39.81810401762862,-9.777315431917826,-1.3478874666790688,-0.48397994021094315,4054,59,,6108497,,,2020-01-01
44.13314036081424,39.81810401762862,-9.777315431917826,-1.3478874666790688,-0.48397994021094315,4134,59,,6278946,,,2020-01-01
78.63687945549341,71.94840379921392,-8.505520186593817,-1.142120749838739,-1.5484642166189515,4135,1,,6278970,,,2020-01-01
27.936857729811237,26.391480918636905,-5.531677277612915,-0.16894100992173477,-0.2837062787059209,4136,34,,6279002,,,2020-01-01
44.80204777571909,43.5985453517427,-2.686266551864569,-0.43011737042011333,-0.35271680378955905,4137,8,,6279020,,,2018-01-01
76.05740746309345,73.59719187590062,-3.234682418480143,0.0810149593701226,-0.9880033973537502,4191,2,,6632195,,,2021-01-01
37.642244136259336,36.98578910451293,-1.7439317096841913,0.6095321711720771,-0.46214772928196035,4195,11,,6659853,,,2017-01-01
62.93804805467003,61.216283848926224,-2.7356491962077794,1.0744678797709568,-0.7539695911224475,4224,24,,6766501,,,2018-01-01
42.115900321176696,44.31761104424333,5.227742268891477,1.0982852326828336,0.3394571978408083,4225,59,,6766501,,,2018-01-01
82.27191350782202,77.45570765669466,-5.854009765569536,-0.0544298860339012,-1.862341677198354,4539,2,,7887054,,,2022-01-01
87.10325660061159,84.49771411486516,-2.991326142561492,-0.7177089885230998,-0.5176070849631602,4567,21,,7984646,,,2022-01-01
